System,River,ReturnYear,Total_Returns,AgeClass_0.1,AgeClass_0.2,AgeClass_0.3,AgeClass_0.4,AgeClass_0.5,AgeClass_1.1,AgeClass_1.2,AgeClass_1.3,AgeClass_1.4,AgeClass_1.5,AgeClass_2.1,AgeClass_2.2,AgeClass_2.3,AgeClass_2.4,AgeClass_3.1,AgeClass_3.2,AgeClass_3.3,AgeClass_3.4
Fraser River,Chilko,1994,2512232,0,0,0,0,0,4495,2412516,86942,0,0,4715,3564,0,0,0,0,0,0
Fraser River,Chilko,1995,1329086,0,0,0,0,0,3754,1126703,178745,0,0,537,19347,0,0,0,0,0,0
Fraser River,Chilko,1996,2043114,0,0,0,0,0,18173,1773513,128342,0,0,614,122472,0,0,0,0,0,0
Fraser River,Chilko,1997,3480174,0,0,0,0,0,10606,3380892,78754,0,0,208,9714,0,0,0,0,0,0
Fraser River,Chilko,1998,1899495,0,0,0,0,0,2778,1331935,548667,0,0,184,15931,0,0,0,0,0,0
Fraser River,Chilko,1999,1122964,0,0,0,0,0,359,1045307,72717,0,0,36,4545,0,0,0,0,0,0
Fraser River,Chilko,2000,1399857,0,0,0,0,0,222,1175834,179013,0,0,0,44788,0,0,0,0,0,0
Fraser River,Chilko,2001,853263,0,0,0,0,0,1084,663879,159331,0,0,0,26555,2414,0,0,0,0,0
Fraser River,Chilko,2002,648667,0,0,0,0,0,2228,423716,204615,0,0,0,16297,1811,0,0,0,0,0
Fraser River,Chilko,2003,1562429,0,0,0,0,0,3918,1449980,73801,0,0,0,34730,0,0,0,0,0,0
Fraser River,Chilko,2004,546611,0,0,0,0,0,176,424960,109275,0,0,59,9106,3035,0,0,0,0,0
Fraser River,Chilko,2005,1075508,0,0,0,0,0,4514,1001606,27152,0,0,0,42236,0,0,0,0,0,0
Fraser River,Chilko,2006,1280343,0,0,0,0,0,557,1119367,89122,0,0,0,67732,3565,0,0,0,0,0
Fraser River,Chilko,2007,437555,0,0,0,0,0,854,321849,106118,0,0,0,8734,0,0,0,0,0,0
Fraser River,Chilko,2008,449941,0,0,0,0,0,720,388845,29357,0,0,0,30465,554,0,0,0,0,0
Fraser River,Chilko,2009,308867,0,0,0,0,0,5283,262920,35584,0,0,216,2432,2432,0,0,0,0,0
Fraser River,Chilko,2010,4540036,0,0,0,0,0,2996,4462878,27406,0,0,369,46387,0,0,0,0,0,0
Fraser River,Chilko,2011,1692466,0,0,0,0,0,2364,1164212,405912,0,0,537,119441,0,0,0,0,0,0
Fraser River,Chilko,2012,551255,0,0,0,0,0,1271,496271,20850,0,0,0,32863,0,0,0,0,0,0
Fraser River,Chilko,2013,1747708,0,0,0,0,0,44119,1628663,59565,0,0,0,15361,0,0,0,0,0,0
Fraser River,Chilko,2014,2863174,0,0,0,0,0,3493,2637175,221342,0,0,1164,0,0,0,0,0,0,0
Fraser River,Chilko,2015,1001669,0,0,0,0,0,2479,878488,111174,0,0,0,6829,2699,0,0,0,0,0
Fraser River,Chilko,2016,287625,0,0,0,0,0,905,195956,87631,629,0,0,2504,0,0,0,0,0,0
Fraser River,Chilko,2017,463257,0,0,0,0,0,2932,426237,34088,0,0,0,0,0,0,0,0,0,0
Fraser River,Chilko,2018,1608774,0,0,0,0,0,1480,1555820,51474,0,0,0,0,0,0,0,0,0,0
Fraser River,Chilko,2019,251448,0,0,0,0,0,157,164957,84808,0,0,104,1422,0,0,0,0,0,0
Fraser River,Chilko,2020,75025,0,0,0,0,0,1149,25994,46657,0,0,0,1076,149,0,0,0,0,0
Fraser River,Chilko,2021,1139557,0,0,0,0,0,19531,1106873,8291,0,0,254,4608,0,0,0,0,0,0
Fraser River,Chilko,2022,1607251,0,0,0,0,0,83,1567086,40082,0,0,0,0,0,0,0,0,0,0
Fraser River,Chilko,2023,576000,0,0,0,0,0,0,447000,96320,0,0,0,32680,0,0,0,0,0,0
Fraser River,Late Stuart,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1952,3760,0,0,0,0,0,3433,327,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1953,1527145,0,0,0,0,0,591,1526554,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1954,36886,0,0,0,0,0,0,36671,0,0,0,0,215,0,0,0,0,0,0
Fraser River,Late Stuart,1955,58590,0,0,0,0,0,86,56085,2419,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1956,12413,0,0,0,0,0,830,3858,7559,0,0,0,166,0,0,0,0,0,0
Fraser River,Late Stuart,1957,1548251,0,0,0,0,0,150,1548072,29,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1958,138477,0,0,0,0,0,29,135111,1470,0,0,0,1867,0,0,0,0,0,0
Fraser River,Late Stuart,1959,52900,0,0,0,0,0,0,50196,2704,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1960,15466,0,0,0,0,0,874,13472,1120,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1961,1360396,0,0,0,0,0,672,1327094,32630,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1962,55027,0,0,0,0,0,67,53044,1916,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1963,7080,0,0,0,0,0,27,6092,961,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1964,8034,0,0,0,0,0,143,6658,1233,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1965,773362,0,0,0,0,0,45,770385,2932,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1966,51082,0,0,0,0,0,25,43107,7535,0,0,0,415,0,0,0,0,0,0
Fraser River,Late Stuart,1967,13888,0,0,0,0,0,60,11911,1917,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1968,2147,0,0,0,0,0,228,1806,113,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1969,1103957,0,0,0,0,0,274,1102448,1235,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1970,94021,0,0,0,0,0,224,71954,21752,0,0,0,91,0,0,0,0,0,0
Fraser River,Late Stuart,1971,8145,0,0,0,0,0,0,6294,1851,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1972,40187,0,0,0,0,0,2756,27393,10038,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1973,1607170,0,0,0,0,0,318,1602892,3906,0,0,54,0,0,0,0,0,0,0
Fraser River,Late Stuart,1974,91651,0,0,0,0,0,1243,70520,19888,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1975,65527,0,0,0,0,0,0,65527,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1976,16470,0,0,0,0,0,290,16180,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1977,661599,0,0,0,0,0,855,658158,2586,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1978,56784,0,0,0,0,0,541,48593,5807,0,0,0,1843,0,0,0,0,0,0
Fraser River,Late Stuart,1979,215365,0,0,0,0,0,0,214097,1268,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1980,3921,0,0,0,0,0,104,3339,478,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1981,1314560,0,0,0,0,0,699,1313861,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1982,113596,0,0,0,0,0,0,69820,43776,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1983,15782,0,0,0,0,0,0,6854,8928,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1984,21440,0,0,0,0,0,0,21440,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1985,1978203,0,0,0,0,0,193,1978010,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1986,107988,0,0,0,0,0,0,52097,55891,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1987,23116,0,0,0,0,0,222,14195,8699,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1988,26026,0,0,0,0,0,7755,14522,3717,0,0,0,32,0,0,0,0,0,0
Fraser River,Late Stuart,1989,3367350,0,0,0,0,0,264,3367086,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1990,858898,0,0,0,0,0,984,725126,132788,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1991,376655,0,0,0,0,0,1552,283932,91171,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1992,322645,0,0,0,0,0,20256,207234,95155,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1993,5163174,0,0,0,0,0,440,5162734,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1994,517217,0,0,0,0,0,354,372685,144134,0,0,44,0,0,0,0,0,0,0
Fraser River,Late Stuart,1995,108095,0,0,0,0,0,0,91441,16654,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1996,150838,0,0,0,0,0,4082,128970,17786,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1997,3255574,0,0,0,0,0,0,3249145,6429,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1998,620406,0,0,0,0,0,1366,108011,511029,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,1999,100749,0,0,0,0,0,607,92713,7429,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2000,849458,0,0,0,0,0,81,810002,39375,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2001,564418,0,0,0,0,0,312,351715,212391,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2002,343512,0,0,0,0,0,23,264390,79099,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2003,131907,0,0,0,0,0,1827,117520,12560,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2004,884765,0,0,0,0,0,29,868657,16079,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2005,458862,0,0,0,0,0,20,415504,42459,0,0,0,879,0,0,0,0,0,0
Fraser River,Late Stuart,2006,211304,0,0,0,0,0,11,121483,89810,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2007,20631,0,0,0,0,0,220,15962,4449,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2008,269580,0,0,0,0,0,89,263681,5810,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2009,124109,0,0,0,0,0,46,105786,18277,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2010,179661,0,0,0,0,0,81,156805,22775,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2011,12311,0,0,0,0,0,418,5832,6061,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2012,193187,0,0,0,0,0,47,186682,6458,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2013,227473,0,0,0,0,0,1119,218217,8137,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2014,311561,0,0,0,0,0,0,276384,35177,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2015,38959,0,0,0,0,0,0,4528,34431,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2016,34321,0,0,0,0,0,2266,31733,322,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2017,219743,0,0,0,0,0,632,214773,4338,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2018,328953,0,0,0,0,0,0,310885,18068,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2019,14177,0,0,0,0,0,148,4948,9081,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2020,12306,0,0,0,0,0,70,11349,887,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2021,468145,0,0,0,0,0,223,467922,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2022,215278,0,0,0,0,0,0,192496,22782,0,0,0,0,0,0,0,0,0,0
Fraser River,Late Stuart,2023,69000,0,0,0,0,0,0,28000,41000,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1952,23587,0,514,0,0,0,22455,618,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1953,463443,0,0,0,0,0,34,463409,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1954,2014,0,0,0,0,0,0,2014,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1955,413,0,0,0,0,0,0,413,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1956,6464,0,0,0,0,0,5902,562,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1957,604123,0,0,0,0,0,0,604123,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1958,10912,0,0,0,0,0,0,10692,220,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1959,198,0,0,0,0,0,18,180,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1960,10894,0,1420,0,0,0,8359,1115,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1961,989607,0,0,0,0,0,27,989580,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1962,3536,0,0,0,0,0,0,3362,144,0,0,0,30,0,0,0,0,0,0
Fraser River,Quesnel,1963,194,0,0,0,0,0,6,165,23,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1964,45950,0,0,0,0,0,44481,1469,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1965,1195837,0,0,0,0,0,30,1195807,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1966,7859,0,0,0,0,0,0,7257,509,0,0,0,93,0,0,0,0,0,0
Fraser River,Quesnel,1967,956,0,0,0,0,0,0,956,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1968,16973,0,0,0,0,0,14161,2812,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1969,1652135,0,0,0,0,0,28,1652107,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1970,7953,0,0,0,0,0,11,7038,821,0,0,0,83,0,0,0,0,0,0
Fraser River,Quesnel,1971,2146,0,0,0,0,0,0,1750,396,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1972,6910,0,69,0,0,0,6413,428,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1973,1626582,0,0,0,0,0,0,1626582,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1974,28107,0,0,0,0,0,0,20339,7768,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1975,756,0,0,0,0,0,9,747,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1976,6497,0,527,0,0,0,5114,856,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1977,2326885,0,0,0,0,0,21,2326864,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1978,33233,0,0,0,0,0,0,29304,3929,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1979,3564,0,0,0,0,0,0,1865,1570,0,0,0,129,0,0,0,0,0,0
Fraser River,Quesnel,1980,9679,0,0,0,0,0,8446,1233,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1981,3810928,0,0,0,0,0,142,3810786,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1982,245363,0,0,0,0,0,0,186073,54029,0,0,0,5261,0,0,0,0,0,0
Fraser River,Quesnel,1983,12612,0,0,0,0,0,0,2103,10473,0,0,0,36,0,0,0,0,0,0
Fraser River,Quesnel,1984,25962,0,0,0,0,0,19608,2446,3908,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1985,9553856,0,0,0,0,0,0,9553856,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1986,712295,0,0,0,0,0,33,499074,213188,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1987,87912,0,0,0,0,0,85,31515,56312,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1988,46893,0,2870,0,0,0,28135,6868,8864,0,0,0,0,156,0,0,0,0,0
Fraser River,Quesnel,1989,12161405,0,0,23700,0,0,41,12137664,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1990,2716516,0,0,0,0,0,11,2364628,334171,0,0,0,17706,0,0,0,0,0,0
Fraser River,Quesnel,1991,288545,0,0,0,0,0,0,119437,168115,0,0,0,0,993,0,0,0,0,0
Fraser River,Quesnel,1992,96025,0,2122,0,0,0,10417,26342,57144,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1993,10340080,0,0,0,0,0,585,10339444,0,0,0,51,0,0,0,0,0,0,0
Fraser River,Quesnel,1994,3236300,0,0,0,0,0,26,2946813,280053,0,0,0,9408,0,0,0,0,0,0
Fraser River,Quesnel,1995,436433,0,0,0,0,0,1,100196,336236,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1996,82090,0,282,0,0,0,1642,29213,50671,0,0,0,282,0,0,0,0,0,0
Fraser River,Quesnel,1997,6446284,0,0,0,0,0,248,6446036,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,1998,2666551,0,0,0,0,0,0,2263471,398551,0,0,0,4529,0,0,0,0,0,0
Fraser River,Quesnel,1999,332450,0,0,0,0,0,0,119078,212902,0,0,0,470,0,0,0,0,0,0
Fraser River,Quesnel,2000,117802,0,1589,0,0,0,79,67906,48228,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2001,4381602,0,0,0,0,0,56,4358762,19609,0,0,0,3175,0,0,0,0,0,0
Fraser River,Quesnel,2002,4800147,0,0,0,0,0,0,4467804,318446,0,0,0,13897,0,0,0,0,0,0
Fraser River,Quesnel,2003,853991,0,0,0,0,0,0,581976,272015,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2004,271722,0,4927,0,0,0,42,38143,228610,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2005,3592160,0,0,0,0,0,38,3576455,15667,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2006,723165,0,0,0,0,0,0,603583,115416,0,0,0,4166,0,0,0,0,0,0
Fraser River,Quesnel,2007,119068,0,0,0,0,0,0,82424,36207,0,0,0,437,0,0,0,0,0,0
Fraser River,Quesnel,2008,68161,0,0,164,0,0,0,6545,60604,0,0,0,848,0,0,0,0,0,0
Fraser River,Quesnel,2009,203934,0,169,0,0,0,67,198574,5107,0,0,17,0,0,0,0,0,0,0
Fraser River,Quesnel,2010,604146,0,0,0,0,0,23,585766,15503,0,0,0,2854,0,0,0,0,0,0
Fraser River,Quesnel,2011,121801,0,0,0,0,0,0,79347,42264,0,0,0,0,190,0,0,0,0,0
Fraser River,Quesnel,2012,1416,0,0,0,0,0,24,794,585,0,0,0,13,0,0,0,0,0,0
Fraser River,Quesnel,2013,306977,0,0,173,0,0,3986,296378,6267,0,0,0,173,0,0,0,0,0,0
Fraser River,Quesnel,2014,2519390,0,0,0,0,0,41,2495754,23536,0,0,59,0,0,0,0,0,0,0
Fraser River,Quesnel,2015,67128,0,0,0,0,0,1,37396,29220,0,0,0,511,0,0,0,0,0,0
Fraser River,Quesnel,2016,4761,0,0,0,0,0,482,295,3984,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2017,145779,0,0,0,0,0,1846,143727,206,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2018,2138731,0,0,0,0,0,0,2130254,8477,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2019,45495,0,0,0,0,0,0,5174,40089,0,0,0,232,0,0,0,0,0,0
Fraser River,Quesnel,2020,1475,0,0,0,0,0,9,296,1127,0,0,0,43,0,0,0,0,0,0
Fraser River,Quesnel,2021,121552,0,0,0,0,0,493,120329,730,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2022,1501863,0,0,0,0,0,0,1501181,682,0,0,0,0,0,0,0,0,0,0
Fraser River,Quesnel,2023,122000,0,0,0,0,0,0,44000,78000,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1952,62653,0,0,0,0,0,0,62653,0,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1953,37449,0,0,0,0,0,17,36748,684,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1954,42435,0,0,0,0,0,8,39549,2878,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1955,40631,0,0,0,0,0,5,34636,5990,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1956,59176,0,0,0,0,0,0,46167,13009,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1957,35526,0,0,0,0,0,231,30285,5010,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1958,40810,0,0,0,0,0,7,38964,1839,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1959,63790,0,0,0,0,0,0,52497,11293,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1960,25425,0,0,0,0,0,72,17335,7860,0,0,0,158,0,0,0,0,0,0
Fraser River,Raft,1961,28760,0,0,0,0,0,23,18932,8029,0,0,0,1776,0,0,0,0,0,0
Fraser River,Raft,1962,24602,0,0,0,0,0,0,22591,2011,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1963,21010,0,0,0,0,0,64,20417,512,0,0,0,17,0,0,0,0,0,0
Fraser River,Raft,1964,17944,0,0,0,0,0,32,14715,3167,0,0,0,30,0,0,0,0,0,0
Fraser River,Raft,1965,24308,0,0,0,0,0,0,22139,2049,0,0,0,120,0,0,0,0,0,0
Fraser River,Raft,1966,39740,0,0,0,0,0,18,37568,2154,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1967,12152,0,0,0,0,0,81,9090,2981,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1968,41065,0,0,0,0,0,73,40283,265,0,0,0,444,0,0,0,0,0,0
Fraser River,Raft,1969,27547,0,0,0,0,0,320,18867,8228,0,0,0,132,0,0,0,0,0,0
Fraser River,Raft,1970,22206,0,0,0,0,0,37,20483,1686,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1971,11060,0,0,0,0,0,98,8226,2736,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1972,102664,0,0,0,0,0,381,100888,1395,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1973,15727,0,0,0,0,0,37,10279,5411,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1974,12043,0,0,0,0,0,33,8300,3710,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1975,10180,0,0,0,0,0,87,9570,523,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1976,59753,0,0,0,0,0,22,56973,2116,0,0,0,642,0,0,0,0,0,0
Fraser River,Raft,1977,2583,0,0,0,0,0,206,1616,761,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1978,19271,0,0,0,0,0,7,11541,7723,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1979,6164,0,0,0,0,0,56,5632,476,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1980,19616,0,0,0,0,0,0,18539,797,0,0,0,280,0,0,0,0,0,0
Fraser River,Raft,1981,4312,0,0,0,0,0,253,2728,1331,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1982,15077,0,0,0,0,0,0,11888,3189,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1983,8925,0,0,0,0,0,112,1183,6562,0,0,0,45,1023,0,0,0,0,0
Fraser River,Raft,1984,49712,0,0,0,0,0,29,47827,1856,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1985,11150,0,0,0,0,0,0,7366,3784,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1986,3791,0,0,0,0,0,38,2509,1244,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1987,4441,0,0,0,0,0,325,2855,1233,0,0,0,28,0,0,0,0,0,0
Fraser River,Raft,1988,35407,0,0,0,0,0,7,32692,1196,0,0,0,1512,0,0,0,0,0,0
Fraser River,Raft,1989,16868,0,0,0,0,0,0,2830,14038,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1990,4606,0,0,0,0,0,0,2902,1591,0,0,0,105,8,0,0,0,0,0
Fraser River,Raft,1991,1510,0,0,0,0,0,0,1399,111,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1992,44211,0,0,0,0,0,7,41783,2421,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1993,15749,0,0,0,0,0,0,7357,8304,0,0,0,88,0,0,0,0,0,0
Fraser River,Raft,1994,5855,0,0,0,0,0,0,1610,3935,0,0,0,0,310,0,0,0,0,0
Fraser River,Raft,1995,1848,0,0,0,0,0,6,908,934,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1996,65906,0,0,0,0,0,24,65321,553,0,0,8,0,0,0,0,0,0,0
Fraser River,Raft,1997,24410,0,0,0,0,0,0,22386,2024,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,1998,15571,0,0,0,0,0,41,4738,10727,0,0,0,65,0,0,0,0,0,0
Fraser River,Raft,1999,47468,0,593,0,0,0,0,22745,22745,0,0,0,989,396,0,0,0,0,0
Fraser River,Raft,2000,93799,0,0,0,0,0,0,89315,4484,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2001,48675,0,0,0,0,0,8,25983,22684,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2002,30278,0,0,0,0,0,92,4905,25281,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2003,37804,0,0,0,0,0,53,26426,11325,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2004,142932,0,630,0,0,0,0,107671,34631,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2005,87357,0,0,365,0,0,45,79275,7672,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2006,37794,0,0,0,0,0,0,21369,16425,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2007,25240,0,1272,106,0,0,4,2439,21419,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2008,47043,0,198,1779,0,0,0,39136,5930,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2009,16990,0,143,0,0,0,0,6893,9746,0,0,0,208,0,0,0,0,0,0
Fraser River,Raft,2010,10805,0,0,324,0,0,0,7804,2677,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2011,16224,0,0,0,0,0,2,6272,9950,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2012,20383,0,0,0,0,0,5,15504,4874,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2013,25854,0,0,0,0,0,36,21922,3896,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2014,54236,0,0,0,0,0,43,38701,15492,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2015,24500,0,0,0,0,0,0,18595,5905,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2016,22126,0,0,0,0,0,6,16984,5136,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2017,7295,0,0,0,0,0,3,2888,4404,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2018,13715,0,0,0,0,0,0,11192,2523,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2019,1190,0,0,0,0,0,0,525,665,0,0,0,0,0,0,0,0,0,0
Fraser River,Raft,2020,6318,0,0,0,0,0,0,5450,868,0,0,0,0,0,0,0,0,0,0
