stock_broodyr_age,production_stock_name,production_stock_code,broodyr,returnyr,age,total_broodyr_spawners,total_broodyr_EFS,total_broodyr_age1_smolt,total_broodyr_age2_smolt,total_broodyr_fry_estimate,num_recruits,hatchery_supplementation,active_spawning_channel,major_spawn_events,run_size_type,age_comp_method,stock_ID_quality,big_bar_flag,exclude_SR_modelling_spawners,exclude_SR_modelling_recruits
Late Stuart_1962_43,Late Stuart,2,1962,1966,43,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_51,Late Stuart,2,1962,1967,51,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_52,Late Stuart,2,1962,1967,52,18689,9073,NA,NA,NA,1917,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_53,Late Stuart,2,1962,1967,53,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_62,Late Stuart,2,1962,1968,62,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_63,Late Stuart,2,1962,1968,63,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_64,Late Stuart,2,1962,1968,64,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1962_72,Late Stuart,2,1962,1969,72,18689,9073,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_21,Late Stuart,2,1963,1965,21,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_31,Late Stuart,2,1963,1966,31,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_32,Late Stuart,2,1963,1966,32,3237,1092,NA,NA,NA,25,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_41,Late Stuart,2,1963,1967,41,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_42,Late Stuart,2,1963,1967,42,3237,1092,NA,NA,NA,11911,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_43,Late Stuart,2,1963,1967,43,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_51,Late Stuart,2,1963,1968,51,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_52,Late Stuart,2,1963,1968,52,3237,1092,NA,NA,NA,113,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_53,Late Stuart,2,1963,1968,53,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_62,Late Stuart,2,1963,1969,62,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_63,Late Stuart,2,1963,1969,63,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_64,Late Stuart,2,1963,1969,64,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1963_72,Late Stuart,2,1963,1970,72,3237,1092,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_21,Late Stuart,2,1964,1966,21,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_31,Late Stuart,2,1964,1967,31,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_32,Late Stuart,2,1964,1967,32,1900,824,NA,NA,NA,60,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_41,Late Stuart,2,1964,1968,41,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_42,Late Stuart,2,1964,1968,42,1900,824,NA,NA,NA,1806,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_43,Late Stuart,2,1964,1968,43,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_51,Late Stuart,2,1964,1969,51,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_52,Late Stuart,2,1964,1969,52,1900,824,NA,NA,NA,1235,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_53,Late Stuart,2,1964,1969,53,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_62,Late Stuart,2,1964,1970,62,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_63,Late Stuart,2,1964,1970,63,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_64,Late Stuart,2,1964,1970,64,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1964_72,Late Stuart,2,1964,1971,72,1900,824,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_21,Late Stuart,2,1965,1967,21,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_31,Late Stuart,2,1965,1968,31,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_32,Late Stuart,2,1965,1968,32,214958,122786,NA,NA,NA,228,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_41,Late Stuart,2,1965,1969,41,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_42,Late Stuart,2,1965,1969,42,214958,122786,NA,NA,NA,1102448,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_43,Late Stuart,2,1965,1969,43,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_51,Late Stuart,2,1965,1970,51,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_52,Late Stuart,2,1965,1970,52,214958,122786,NA,NA,NA,21752,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_53,Late Stuart,2,1965,1970,53,214958,122786,NA,NA,NA,91,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_62,Late Stuart,2,1965,1971,62,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_63,Late Stuart,2,1965,1971,63,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_64,Late Stuart,2,1965,1971,64,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1965_72,Late Stuart,2,1965,1972,72,214958,122786,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_21,Late Stuart,2,1966,1968,21,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_31,Late Stuart,2,1966,1969,31,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_32,Late Stuart,2,1966,1969,32,9032,4164,NA,NA,NA,274,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_41,Late Stuart,2,1966,1970,41,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_42,Late Stuart,2,1966,1970,42,9032,4164,NA,NA,NA,71954,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_43,Late Stuart,2,1966,1970,43,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_51,Late Stuart,2,1966,1971,51,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_52,Late Stuart,2,1966,1971,52,9032,4164,NA,NA,NA,1851,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_53,Late Stuart,2,1966,1971,53,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_62,Late Stuart,2,1966,1972,62,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_63,Late Stuart,2,1966,1972,63,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_64,Late Stuart,2,1966,1972,64,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1966_72,Late Stuart,2,1966,1973,72,9032,4164,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_21,Late Stuart,2,1967,1969,21,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_31,Late Stuart,2,1967,1970,31,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_32,Late Stuart,2,1967,1970,32,1642,897,NA,NA,NA,224,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_41,Late Stuart,2,1967,1971,41,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_42,Late Stuart,2,1967,1971,42,1642,897,NA,NA,NA,6294,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_43,Late Stuart,2,1967,1971,43,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_51,Late Stuart,2,1967,1972,51,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_52,Late Stuart,2,1967,1972,52,1642,897,NA,NA,NA,10038,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_53,Late Stuart,2,1967,1972,53,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_62,Late Stuart,2,1967,1973,62,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_63,Late Stuart,2,1967,1973,63,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_64,Late Stuart,2,1967,1973,64,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1967_72,Late Stuart,2,1967,1974,72,1642,897,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_21,Late Stuart,2,1968,1970,21,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_31,Late Stuart,2,1968,1971,31,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_32,Late Stuart,2,1968,1971,32,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_41,Late Stuart,2,1968,1972,41,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_42,Late Stuart,2,1968,1972,42,470,179,NA,NA,NA,27393,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_43,Late Stuart,2,1968,1972,43,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_51,Late Stuart,2,1968,1973,51,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_52,Late Stuart,2,1968,1973,52,470,179,NA,NA,NA,3906,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_53,Late Stuart,2,1968,1973,53,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_62,Late Stuart,2,1968,1974,62,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_63,Late Stuart,2,1968,1974,63,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_64,Late Stuart,2,1968,1974,64,470,179,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1968_72,Late Stuart,2,1968,1975,72,470,179,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1969_21,Late Stuart,2,1969,1971,21,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_31,Late Stuart,2,1969,1972,31,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_32,Late Stuart,2,1969,1972,32,207057,114300,NA,NA,NA,2756,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_41,Late Stuart,2,1969,1973,41,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_42,Late Stuart,2,1969,1973,42,207057,114300,NA,NA,NA,1602892,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_43,Late Stuart,2,1969,1973,43,207057,114300,NA,NA,NA,54,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_51,Late Stuart,2,1969,1974,51,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_52,Late Stuart,2,1969,1974,52,207057,114300,NA,NA,NA,19888,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_53,Late Stuart,2,1969,1974,53,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1969_62,Late Stuart,2,1969,1975,62,207057,114300,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1969_63,Late Stuart,2,1969,1975,63,207057,114300,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1969_64,Late Stuart,2,1969,1975,64,207057,114300,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1969_72,Late Stuart,2,1969,1976,72,207057,114300,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_21,Late Stuart,2,1970,1972,21,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_31,Late Stuart,2,1970,1973,31,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_32,Late Stuart,2,1970,1973,32,15055,8027,NA,NA,NA,318,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_41,Late Stuart,2,1970,1974,41,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_42,Late Stuart,2,1970,1974,42,15055,8027,NA,NA,NA,70520,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_43,Late Stuart,2,1970,1974,43,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_51,Late Stuart,2,1970,1975,51,15055,8027,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1970_52,Late Stuart,2,1970,1975,52,15055,8027,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1970_53,Late Stuart,2,1970,1975,53,15055,8027,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1970_62,Late Stuart,2,1970,1976,62,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_63,Late Stuart,2,1970,1976,63,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_64,Late Stuart,2,1970,1976,64,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1970_72,Late Stuart,2,1970,1977,72,15055,8027,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_21,Late Stuart,2,1971,1973,21,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_31,Late Stuart,2,1971,1974,31,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_32,Late Stuart,2,1971,1974,32,1535,725,NA,NA,NA,1243,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_41,Late Stuart,2,1971,1975,41,1535,725,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1971_42,Late Stuart,2,1971,1975,42,1535,725,NA,NA,NA,65527,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1971_43,Late Stuart,2,1971,1975,43,1535,725,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1971_51,Late Stuart,2,1971,1976,51,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_52,Late Stuart,2,1971,1976,52,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_53,Late Stuart,2,1971,1976,53,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_62,Late Stuart,2,1971,1977,62,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_63,Late Stuart,2,1971,1977,63,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_64,Late Stuart,2,1971,1977,64,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1971_72,Late Stuart,2,1971,1978,72,1535,725,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_21,Late Stuart,2,1972,1974,21,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_31,Late Stuart,2,1972,1975,31,8704,3411,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1972_32,Late Stuart,2,1972,1975,32,8704,3411,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1972_41,Late Stuart,2,1972,1976,41,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_42,Late Stuart,2,1972,1976,42,8704,3411,NA,NA,NA,16180,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_43,Late Stuart,2,1972,1976,43,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_51,Late Stuart,2,1972,1977,51,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_52,Late Stuart,2,1972,1977,52,8704,3411,NA,NA,NA,2586,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_53,Late Stuart,2,1972,1977,53,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_62,Late Stuart,2,1972,1978,62,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_63,Late Stuart,2,1972,1978,63,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_64,Late Stuart,2,1972,1978,64,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1972_72,Late Stuart,2,1972,1979,72,8704,3411,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_21,Late Stuart,2,1973,1975,21,214343,116703,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1973_31,Late Stuart,2,1973,1976,31,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_32,Late Stuart,2,1973,1976,32,214343,116703,NA,NA,NA,290,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_41,Late Stuart,2,1973,1977,41,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_42,Late Stuart,2,1973,1977,42,214343,116703,NA,NA,NA,658158,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_43,Late Stuart,2,1973,1977,43,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_51,Late Stuart,2,1973,1978,51,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_52,Late Stuart,2,1973,1978,52,214343,116703,NA,NA,NA,5807,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_53,Late Stuart,2,1973,1978,53,214343,116703,NA,NA,NA,1843,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_62,Late Stuart,2,1973,1979,62,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_63,Late Stuart,2,1973,1979,63,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_64,Late Stuart,2,1973,1979,64,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1973_72,Late Stuart,2,1973,1980,72,214343,116703,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_21,Late Stuart,2,1974,1976,21,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_31,Late Stuart,2,1974,1977,31,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_32,Late Stuart,2,1974,1977,32,14627,7371,NA,NA,NA,855,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_41,Late Stuart,2,1974,1978,41,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_42,Late Stuart,2,1974,1978,42,14627,7371,NA,NA,NA,48593,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_43,Late Stuart,2,1974,1978,43,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_51,Late Stuart,2,1974,1979,51,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_52,Late Stuart,2,1974,1979,52,14627,7371,NA,NA,NA,1268,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_53,Late Stuart,2,1974,1979,53,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_62,Late Stuart,2,1974,1980,62,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_63,Late Stuart,2,1974,1980,63,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_64,Late Stuart,2,1974,1980,64,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1974_72,Late Stuart,2,1974,1981,72,14627,7371,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_21,Late Stuart,2,1975,1977,21,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_31,Late Stuart,2,1975,1978,31,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_32,Late Stuart,2,1975,1978,32,14229,5679,NA,NA,NA,541,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_41,Late Stuart,2,1975,1979,41,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_42,Late Stuart,2,1975,1979,42,14229,5679,NA,NA,NA,214097,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_43,Late Stuart,2,1975,1979,43,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_51,Late Stuart,2,1975,1980,51,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_52,Late Stuart,2,1975,1980,52,14229,5679,NA,NA,NA,478,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_53,Late Stuart,2,1975,1980,53,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_62,Late Stuart,2,1975,1981,62,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_63,Late Stuart,2,1975,1981,63,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_64,Late Stuart,2,1975,1981,64,14229,5679,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1975_72,Late Stuart,2,1975,1982,72,14229,5679,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1976_21,Late Stuart,2,1976,1978,21,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_31,Late Stuart,2,1976,1979,31,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_32,Late Stuart,2,1976,1979,32,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_41,Late Stuart,2,1976,1980,41,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_42,Late Stuart,2,1976,1980,42,3000,1674,NA,NA,NA,3339,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_43,Late Stuart,2,1976,1980,43,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_51,Late Stuart,2,1976,1981,51,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_52,Late Stuart,2,1976,1981,52,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_53,Late Stuart,2,1976,1981,53,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1976_62,Late Stuart,2,1976,1982,62,3000,1674,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1976_63,Late Stuart,2,1976,1982,63,3000,1674,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1976_64,Late Stuart,2,1976,1982,64,3000,1674,NA,NA,NA,0,NA,NA,NA,post-DBE,NA,2,NA,Include,Include
Late Stuart_1976_72,Late Stuart,2,1976,1983,72,3000,1674,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
Late Stuart_1977_21,Late Stuart,2,1977,1979,21,146629,75962,NA,NA,NA,0,NA,NA,NA,historical,NA,2,NA,Include,Include
